"contrast","state","gene","mean_response","rms_response","direction"
"T1D-control","beta_major","FGF19",0.178130526866398,0.181188644515759,"up"
"T1D-control","beta_major","AGR2",0.176869550476967,0.180490758368189,"up"
"T1D-control","duct_major","INS",-0.0278449219772593,0.180245603408792,"down"
"T1D-control","beta_major","FGFBP1",0.168715261031038,0.180192580711608,"up"
"T1D-control","beta_major","UCN",0.17656220030925,0.179918591859253,"up"
"T1D-control","beta_major","BGN",0.178656283042825,0.179873907540227,"up"
"T1D-control","duct_major","FGG",0.109066840155377,0.179731749492819,"up"
"T1D-control","beta_major","FGG",0.140092142058349,0.179405094827934,"up"
"T1D-control","acinar","TCN1",0.0984712014172775,0.179240025790373,"up"
"T1D-control","acinar","COL6A2",0.169730779801595,0.179107801275452,"up"
"T1D-control","beta_major","PYY",0.178551435247041,0.178557893161199,"up"
"T1D-control","acinar","TIMP3",0.154186574341714,0.178237621361511,"up"
"T1D-control","duct_major","TIMP3",0.107391848340155,0.176164521270859,"up"
"T1D-control","acinar","KRT8",0.0578332853941636,0.17606745600758,"up"
"T1D-control","duct_major","FAP",-0.0577614641513439,0.17604770363225,"down"
"T1D-control","alpha","TPM2",-0.169999902256269,0.175906171070955,"down"
"T1D-control","duct_major","MRC1",-0.112913039742281,0.175815292000715,"down"
"T1D-control","duct_major","HLA-DPA1",-0.0630815240186315,0.174864834302994,"down"
"T1D-control","acinar","COL15A1",0.134296332411055,0.174546636620666,"up"
"T1D-control","duct_major","COL15A1",-0.0712450309467649,0.172938090544425,"down"
"T1D-control","alpha","SERPINA1",0.127250302228955,0.172826088944586,"up"
"T1D-control","alpha","FGA",0.164029914358072,0.172575540061578,"up"
"T1D-control","alpha","IAPP",0.154490711061656,0.172570226310437,"up"
"T1D-control","alpha","PDX1",-0.168855152864381,0.172259622853969,"down"
"T1D-control","duct_major","ESM1",0.165167697244999,0.172235315150903,"up"
"T1D-control","beta_major","CP",0.151308370530742,0.171793385218157,"up"
"T1D-control","alpha","AMY2A",0.16067393185582,0.171438033728023,"up"
"T1D-control","beta_major","KRT8",0.144337136061968,0.170685418521464,"up"
"T1D-control","beta_major","MT1E",0.145754084755152,0.170168821277499,"up"
"T1D-control","beta_major","CCL2",0.0845196617717243,0.170144609564441,"up"
"T1D-control","alpha","COL6A3",0.159100935863019,0.16895566605525,"up"
"T1D-control","alpha","IFI27",-0.16631836622059,0.168293664554623,"down"
"T1D-control","beta_major","TFF2",0.155645841731792,0.166939030376879,"up"
"T1D-control","acinar","COL1A1",0.11837540677845,0.166539952045527,"up"
"T1D-control","alpha","KRT7",0.0613963161297597,0.164938068727808,"up"
"T1D-control","duct_major","MMP10",0.162229130224819,0.164494330700456,"up"
"T1D-control","beta_major","GSTA2",0.0956525742400771,0.164249427929487,"up"
"T1D-control","acinar","CXCL3",0.125118496403504,0.164098682050567,"up"
"T1D-control","duct_major","MMP1",0.16176686518852,0.163677233924922,"up"
"T1D-control","acinar","IFI27",0.16004337150585,0.162923469520866,"up"
"T1D-control","alpha","PRSS2",0.157951434733383,0.162407935058653,"up"
"T1D-control","acinar","PDGFRB",0.160638101715148,0.162176258511679,"up"
"T1D-control","alpha","KRT19",0.0683458002587412,0.16215103021466,"up"
"T1D-control","beta_major","LTB",-0.0526524306552292,0.161189554217065,"down"
"T1D-control","beta_major","MT1X",0.0507990646777222,0.158969469512096,"up"
"T1D-control","beta_major","SERPINB2",0.145158974344588,0.158090064605872,"up"
"T1D-control","duct_major","TNFAIP6",0.154945979608882,0.157840859577,"up"
"T1D-control","beta_major","TFPI2",0.114110880198572,0.157818220926345,"up"
"T1D-control","alpha","CXCL8",0.0656775207074962,0.156985684619092,"up"
"T1D-control","beta_major","CRYAB",0.100005896196795,0.156849995369487,"up"
"T1D-control","duct_major","EGR4",-0.0572055636322318,0.156723938620716,"down"
"T1D-control","beta_major","SERPINE1",0.150164365952958,0.155708481673461,"up"
"T1D-control","alpha","REG1B",0.153259973034781,0.155500524304243,"up"
"T1D-control","beta_major","APOD",0.11521058987116,0.155301676844757,"up"
"T1D-control","beta_major","COL6A1",0.146114893580575,0.155088665905708,"up"
"T1D-control","alpha","ISG15",-0.140626104774128,0.154547925137284,"down"
"T1D-control","acinar","SHISAL2B",0.117034431582032,0.154454689005587,"up"
"T1D-control","duct_major","SERPINE1",0.14143683263213,0.153729810894253,"up"
"T1D-control","acinar","SFRP2",0.134175955945348,0.153252223349239,"up"
"T1D-control","acinar","ZFP36",-0.0594128612099651,0.152680569256696,"down"
"T1D-control","duct_major","ACTA2",0.0359371071256598,0.152492722905365,"up"
"T1D-control","acinar","SPARC",0.151749016996032,0.151886547105695,"up"
"T1D-control","acinar","TIMP1",0.133347908480018,0.1513271837748,"up"
"T1D-control","acinar","CRP",0.0567000529154438,0.150653126821938,"up"
"T1D-control","beta_major","KRT18",0.094050100217727,0.150100799787171,"up"
"T1D-control","beta_major","KDR",0.149784943830713,0.149784943835514,"up"
"T1D-control","acinar","CYP3A4",0.14883597932019,0.149371677993692,"up"
"T1D-control","alpha","BGN",0.148859058254612,0.149064213273885,"up"
"T1D-control","acinar","GHRL",0.147682904614355,0.14878552143892,"up"
"T1D-control","duct_major","MT1A",0.0722800022843632,0.148652975222947,"up"
"T1D-control","alpha","PCSK2",-0.143234157760149,0.147541541039863,"down"
"T1D-control","acinar","PDX1",0.0661769535411196,0.145999887742177,"up"
"T1D-control","beta_major","OASL",0.144775326145646,0.145641706053244,"up"
"T1D-control","duct_major","SHISAL2B",-0.0311484961721793,0.144032502281129,"down"
"T1D-control","acinar","NDUFA4L2",0.143103551624632,0.143556792540484,"up"
"T1D-control","alpha","NR4A1",-0.136842683720765,0.143186387826606,"down"
"T1D-control","beta_major","MGP",0.0304918396206227,0.142882261326897,"up"
"T1D-control","beta_major","MMP9",0.141570207136039,0.142536688417563,"up"
"T1D-control","alpha","GEM",0.142431326200883,0.142479751238993,"up"
"T1D-control","alpha","GSTA2",-0.114049273328623,0.142394049219428,"down"
"T1D-control","duct_major","RARRES1",0.0144980858820389,0.140885042961156,"up"
"T1D-control","beta_major","IFI27",0.134471379695489,0.140791108777383,"up"
"T1D-control","acinar","S100A9",-0.0592471917613098,0.14072404083465,"down"
"T1D-control","duct_major","IFI27",0.0986975620349283,0.140214838378958,"up"
"T1D-control","acinar","CD74",-0.0929257421986885,0.139983405086581,"down"
"T1D-control","acinar","CCL20",-0.0365880593852252,0.139251987984261,"down"
"T1D-control","beta_major","LST1",0.138989937386493,0.139005005080703,"up"
"T1D-control","beta_major","SOX18",0.138989937386493,0.139005005080703,"up"
"T1D-control","acinar","CXCL6",-0.0416601895434058,0.139004224039864,"down"
"T1D-control","duct_major","PLVAP",0.138736642410515,0.138947252566509,"up"
"T1D-control","beta_major","SPRR2A",0.0165520310487997,0.138795008324128,"up"
"T1D-control","duct_major","PLAU",-0.0769401488788642,0.138402384788911,"down"
"T1D-control","beta_major","CYP2E1",0.137720278070209,0.138386188720992,"up"
"T1D-control","duct_major","CSF2",0.137213348578753,0.138133172148134,"up"
"T1D-control","beta_major","MT1H",-0.0287126805980052,0.138027810987764,"down"
"T1D-control","beta_major","RARRES1",0.12713399578234,0.137602450800742,"up"
"T1D-control","duct_major","SFRP2",0.0861588194985542,0.135661058185788,"up"
"T1D-control","duct_major","NR4A1",-0.0442163058371051,0.134834668842558,"down"
"T1D-control","duct_major","LOXL4",0.129012869921588,0.134633878019612,"up"
"T1D-control","alpha","MGP",0.0807259389761131,0.134495330173134,"up"
"T1D-control","alpha","G0S2",0.117657044733163,0.13341187115878,"up"
"T1D-control","acinar","SERPINB2",0.0677396015868821,0.133246743044197,"up"
"T1D-control","alpha","MT1F",-0.0932321082362904,0.133233066580469,"down"
"T1D-control","acinar","CXCL1",-0.0444591334212089,0.131894397312589,"down"
"T1D-control","alpha","IL32",-0.0269352898038919,0.131623892282911,"down"
"T1D-control","acinar","CFD",0.13095609389399,0.131284003865896,"up"
"T1D-control","beta_major","MMP1",0.130042276570548,0.13058184107092,"up"
"T1D-control","beta_major","PI15",0.130343685953047,0.130343685957027,"up"
"T1D-control","beta_major","C7",0.122254537707741,0.130161135874178,"up"
"T1D-control","alpha","HLA-DRB1",-0.10056173627956,0.130098772382688,"down"
"T1D-control","alpha","DUOXA2",-0.116005419513704,0.1297727243313,"down"
"T1D-control","alpha","COL1A1",-0.092820608274511,0.129309805044567,"down"
"T1D-control","acinar","INHBA",-0.0425504232575817,0.128722873577016,"down"
"T1D-control","alpha","PYY",0.128691358037101,0.12869368931826,"up"
"T1D-control","beta_major","HAMP",-0.0388682271605658,0.128654413712543,"down"
"T1D-control","duct_major","PGF",-0.00379964069957363,0.128487159825007,"down"
"T1D-control","acinar","MMP1",0.127879178869296,0.128352026055596,"up"
"T1D-control","alpha","MT2A",-0.0970605402035707,0.127887123937754,"down"
"T1D-control","beta_major","ANKRD1",0.122205480580244,0.127746041696267,"up"
"T1D-control","acinar","CCN2",0.0245121914020379,0.1269461580039,"up"
"T1D-control","duct_major","SLC2A2",0.123417418067505,0.126659057946993,"up"
"T1D-control","acinar","STC1",0.0541188427077975,0.126503904806067,"up"
"T1D-control","beta_major","TNC",0.126307068557832,0.12637259781798,"up"
"T1D-control","alpha","APOC1",0.122645631364884,0.12631016113681,"up"
"T1D-control","alpha","HMOX1",-0.122947832854943,0.126292129802798,"down"
"T1D-control","beta_major","TFF1",0.12010014503681,0.126286873272489,"up"
"T1D-control","acinar","IAPP",0.03813824795197,0.125942689834035,"up"
"T1D-control","beta_major","DUOXA2",0.0490113017569769,0.125699192466263,"up"
"T1D-control","beta_major","PDGFRB",0.123084870933879,0.125520040338375,"up"
"T1D-control","alpha","TIMP1",0.112100059238449,0.124853358751172,"up"
"T1D-control","acinar","INS",-0.0808643827450821,0.124583068671046,"down"
"T1D-control","alpha","HLA-DRA",-0.105686669208895,0.124482686532535,"down"
"T1D-control","alpha","APCS",0.0919617240055709,0.124391271334149,"up"
"T1D-control","alpha","GHRL",-0.123962590816641,0.124115276203955,"down"
"T1D-control","alpha","NPY",0.121540349986286,0.123721590446667,"up"
"T1D-control","alpha","COL6A2",-0.120603219301969,0.123671481961938,"down"
"T1D-control","alpha","PLAU",-0.118726821278546,0.123462013019757,"down"
"T1D-control","beta_major","MT1G",0.0131993689454725,0.123317566853186,"up"
"T1D-control","acinar","ISG15",0.0908799466360403,0.123146399312244,"up"
"T1D-control","acinar","KRT17",0.0920627803109877,0.122923110209077,"up"
"T1D-control","duct_major","CCL3",-0.0878625057887776,0.12241822549695,"down"
"T1D-control","alpha","KRT23",0.0222577538017409,0.122404024055602,"up"
"T1D-control","beta_major","IL1A",0.121802219177475,0.122239176480743,"up"
"T1D-control","duct_major","GCG",-0.0697823387135373,0.12188662812678,"down"
"T1D-control","duct_major","BIRC5",0.0469881379295353,0.121884313317322,"up"
"T1D-control","duct_major","ORM1",0.102055567046743,0.121615977081206,"up"
"T1D-control","beta_major","GHRL",0.119503883751783,0.120654180922028,"up"
"T1D-control","beta_major","CXCL6",-0.0165597151956948,0.120489316272036,"down"
"T1D-control","acinar","IGFBP4",0.117572530883378,0.120171485672206,"up"
"T1D-control","beta_major","COL1A2",0.113773123439615,0.119755382340536,"up"
"T1D-control","beta_major","CCL3L3",0.118493714994398,0.118493715014986,"up"
"T1D-control","acinar","FGA",0.0948263067285109,0.117335417304259,"up"
"T1D-control","duct_major","TGFBI",0.0468960694216703,0.117007011062883,"up"
"T1D-control","acinar","APOC1",0.115926384042198,0.116975009496055,"up"
"T1D-control","acinar","FGFBP1",0.0553320359481477,0.116931078345102,"up"
"T1D-control","alpha","FAP",0.100642041062528,0.116875782268383,"up"
"T1D-control","acinar","MRC1",-0.110364238521444,0.116779359404657,"down"
"T1D-control","acinar","REG1B",0.0244566683661555,0.116426077698674,"up"
"T1D-control","alpha","MT1G",-0.0826408780446758,0.116213646997261,"down"
"T1D-control","acinar","COL6A1",0.00370471057539683,0.115598477858684,"up"
"T1D-control","duct_major","CCL5",-0.114678426409064,0.115572756250037,"down"
"T1D-control","beta_major","MT2A",0.00468444436315545,0.114891749214294,"up"
"T1D-control","alpha","SLPI",-0.0676691269306355,0.114656225801814,"down"
"T1D-control","acinar","G6PC2",0.0754740018402283,0.114351849408887,"up"
"T1D-control","duct_major","PCSK2",-0.0542506983483749,0.113996769999756,"down"
"T1D-control","alpha","CD74",-0.10513514606407,0.113927966593998,"down"
"T1D-control","duct_major","IFITM3",0.0676392412574394,0.112931321442749,"up"
"T1D-control","acinar","FAP",0.101099629445306,0.11270482219822,"up"
"T1D-control","alpha","REG1A",0.111812419982886,0.112540822189137,"up"
"T1D-control","alpha","PDGFRB",0.111680539082059,0.111919978702503,"up"
"T1D-control","alpha","ISLR",0.111698566068634,0.111853390353844,"up"
"T1D-control","alpha","TAC1",0.111723518852648,0.111723518862031,"up"
"T1D-control","acinar","IL17C",0.105027884350572,0.111694756357688,"up"
"T1D-control","duct_major","COL6A2",-0.0222853750204854,0.111669988812989,"down"
"T1D-control","alpha","CCL20",0.0448090874136784,0.111419411630613,"up"
"T1D-control","acinar","PCSK2",0.0975167027162173,0.11034473979027,"up"
"T1D-control","beta_major","DCN",0.0938719069929174,0.110323490680121,"up"
"T1D-control","beta_major","SLC2A2",-0.107267156244929,0.109914405780174,"down"
"T1D-control","alpha","COL3A1",-0.104460618146602,0.10967718976467,"down"
"T1D-control","alpha","CLDN5",-0.109565596985099,0.109572690990018,"down"
"T1D-control","alpha","FCER1G",-0.106598928124944,0.108278573995997,"down"
"T1D-control","duct_major","TFF1",0.0806487906143318,0.108266789580116,"up"
"T1D-control","acinar","HOXB2",0.103992046447915,0.107241507966312,"up"
"T1D-control","duct_major","PCSK1",-0.0853114003907505,0.107152600282087,"down"
"T1D-control","duct_major","COL3A1",-0.0526560351205134,0.106782609882211,"down"
"T1D-control","duct_major","HSPA1B",0.042639173547464,0.10667625526307,"up"
"T1D-control","acinar","APCS",0.00697586400524035,0.106577434214698,"up"
"T1D-control","alpha","RBP4",0.0774274019524851,0.105952926207826,"up"
"T1D-control","duct_major","TFF2",-0.0610771710884541,0.105780229485152,"down"
"T1D-control","duct_major","GEM",-0.105307322750425,0.105683929075511,"down"
"T1D-control","alpha","IL11",0.0930447302182809,0.105208624918634,"up"
"T1D-control","duct_major","C7",0.0606750805268577,0.104686259824189,"up"
"T1D-control","alpha","COL1A2",0.103406779592696,0.104267011322381,"up"
"T1D-control","alpha","AKR1C2",-0.0913454544969629,0.104046750136471,"down"
"T1D-control","beta_major","MT1M",-0.0601765706196239,0.103845853014766,"down"
"T1D-control","beta_major","PLVAP",0.10348718794428,0.10381819405907,"up"
"T1D-control","acinar","ISLR",0.103522589772144,0.103803225267123,"up"
"T1D-control","duct_major","CALCB",0.103217372221593,0.103217372283941,"up"
"T1D-control","acinar","TNFAIP6",0.102644919406818,0.103064186320877,"up"
"T1D-control","duct_major","TTR",-0.057788252852548,0.102980182779602,"down"
"T1D-control","acinar","NPPB",0.050096272453589,0.102878959880425,"up"
"T1D-control","beta_major","CCL5",0.102790778608249,0.102871694991454,"up"
"T1D-control","acinar","SPON2",0.0918299297307369,0.102339133889583,"up"
"T1D-control","alpha","S100A2",-0.0979846480655889,0.101377247311648,"down"
"T1D-control","beta_major","SAA1",0.0937309070343565,0.101301585183585,"up"
"T1D-control","beta_major","COL15A1",0.0764051948914039,0.0995109483440441,"up"
"T1D-control","beta_major","CALCB",0.0995037520830158,0.0995037521370698,"up"
"T1D-control","alpha","CXCL2",0.0694186356461234,0.0989562965108061,"up"
"T1D-control","alpha","APOD",0.0846977634879618,0.0981193716163268,"up"
"T1D-control","duct_major","IL1B",0.0880312198127093,0.0975322458721839,"up"
"T1D-control","alpha","KRT18",0.0641423200464054,0.0972235886366597,"up"
"T1D-control","acinar","LCN2",0.0294274189087809,0.0968645540916451,"up"
"T1D-control","duct_major","IL17C",0.084572812389872,0.0965892051912611,"up"
"T1D-control","alpha","VIM",0.0701746703771525,0.0964881833163777,"up"
"T1D-control","duct_major","TNC",0.0955350789590572,0.0962941964195866,"up"
"T1D-control","duct_major","NPY",-0.0850205979770362,0.0962674378675793,"down"
"T1D-control","alpha","MT1M",-0.0822879151953844,0.0953206831081167,"down"
"T1D-control","duct_major","IL1A",0.0905477282103938,0.0951254584793205,"up"
"T1D-control","acinar","RARRES1",0.0801887401267594,0.0942333234500098,"up"
"T1D-control","acinar","FBLN1",0.0909881133947781,0.094092067403475,"up"
"T1D-control","alpha","CXCL1",0.0379834466306492,0.0939778400511142,"up"
"T1D-control","alpha","MT1X",0.00252632837342964,0.0936185946401569,"up"
"T1D-control","alpha","KDR",0.0933711042173069,0.0933711042185182,"up"
"T1D-control","alpha","CCL2",-0.00733228051550695,0.0932521642516736,"down"
"T1D-control","duct_major","NDUFA4L2",0.0900596650105865,0.0930001714265166,"up"
"T1D-control","alpha","CENPF",0.092719142648987,0.0927213463727752,"up"
"T1D-control","beta_major","MSMB",0.0922230323359028,0.0926130398976883,"up"
"T1D-control","acinar","S100A4",0.0911595784267609,0.0926014986160004,"up"
"T1D-control","alpha","CCN1",-0.0256787272751872,0.0918565456704489,"down"
"T1D-control","acinar","TFPI2",0.035382955804117,0.0914525601206698,"up"
"T1D-control","acinar","BGN",0.0911125757580296,0.091395806798562,"up"
"T1D-control","alpha","PECAM1",-0.0882728351119022,0.0908149185455815,"down"
"T1D-control","beta_major","CCL11",0.0906181228266369,0.0906181228685139,"up"
"T1D-control","duct_major","MAFA",-0.0572783061431991,0.0905680122833434,"down"
"T1D-control","acinar","CYP1B1",0.0859314536108877,0.0901519551624014,"up"
"T1D-control","acinar","TPM2",0.0630356696958014,0.0893753129767178,"up"
"T1D-control","acinar","SOCS3",0.0782980661288603,0.0893023930311145,"up"
"T1D-control","acinar","CELA2A",-0.0527496399044163,0.0891712584541443,"down"
"T1D-control","alpha","SPARC",0.0889051773886691,0.0891475063553089,"up"
"T1D-control","acinar","GCG",0.0749996670492687,0.0879207245807597,"up"
"T1D-control","acinar","IL11",0.0611365190788592,0.0874572487999125,"up"
"T1D-control","beta_major","ESM1",0.0604738791760752,0.0874142505708107,"up"
"T1D-control","alpha","CELA2A",0.0715717954957675,0.0873679642516437,"up"
"T1D-control","acinar","S100A2",0.0834897652486001,0.0869647366432627,"up"
"T1D-control","acinar","SAA1",0.0742487721660727,0.086881365769274,"up"
"T1D-control","alpha","AGXT",0.0867814429092058,0.0867814429135571,"up"
"T1D-control","alpha","STC1",0.0743017569609397,0.0862703219886412,"up"
"T1D-control","alpha","PLVAP",0.0858779514950275,0.0859071609966444,"up"
"T1D-control","beta_major","MMP12",0.0855084964361151,0.0855084964914903,"up"
"T1D-control","alpha","AMY2B",0.0747583815389212,0.0849006272120728,"up"
"T1D-control","alpha","AKR1B10",-0.0472270321764756,0.0848906619315136,"down"
"T1D-control","acinar","FN1",-0.0797360027608963,0.0843251237365534,"down"
"T1D-control","acinar","HSPA1A",0.0233319278108642,0.0843175206164235,"up"
"T1D-control","beta_major","CRLF1",0.0833547116372417,0.0833547118248703,"up"
"T1D-control","beta_major","THY1",0.0833294946271954,0.0833398089543523,"up"
"T1D-control","alpha","GADD45B",-0.0409014203171317,0.0831976017646286,"down"
"T1D-control","beta_major","IL24",-0.083105762282123,0.083105762345684,"down"
"T1D-control","alpha","FGFBP1",-0.0662271704729721,0.0829758024990157,"down"
"T1D-control","alpha","EGR4",-0.0560118007304187,0.0827611922239142,"down"
"T1D-control","alpha","COL6A1",-0.0752545656980935,0.0826878887652268,"down"
"T1D-control","alpha","CXCL3",-0.0139651907812616,0.0820651378181308,"down"
"T1D-control","alpha","PCSK1",-0.0754633186950443,0.0814144804543724,"down"
"T1D-control","duct_major","UCN",0.0775226502236008,0.0813981519669922,"up"
"T1D-control","alpha","TIMP3",0.0757075578308851,0.0810076250270152,"up"
"T1D-control","beta_major","MMP10",0.0701525990210936,0.0809565336814024,"up"
"T1D-control","alpha","CXCL6",-0.0393439272128678,0.080542631789791,"down"
"T1D-control","alpha","BIRC5",0.068549687341794,0.0802140804123909,"up"
"T1D-control","duct_major","FN1",0.000156624689064455,0.0790835702627592,"up"
"T1D-control","acinar","CCL7",0.00983846274911649,0.0790737639033064,"up"
"T1D-control","duct_major","APOC1",0.0478369312584833,0.0786054337452721,"up"
"T1D-control","duct_major","SOCS3",-0.0498780028390806,0.0785824033183106,"down"
"T1D-control","beta_major","CFD",0.0772305519701163,0.0785668830300153,"up"
"T1D-control","alpha","RARRES1",-0.0721257425963248,0.078326549303109,"down"
"T1D-control","alpha","ANGPTL4",0.034420103834507,0.0779457768432098,"up"
"T1D-control","beta_major","ARC",0.0760252484689497,0.0775198940571831,"up"
"T1D-control","acinar","MMP10",0.0770197914714417,0.0773038589314159,"up"
"T1D-control","acinar","TTR",0.0258989348671167,0.0770628158265917,"up"
"T1D-control","beta_major","AKR1C2",0.0231135932840136,0.0768987053176166,"up"
"T1D-control","alpha","CCN2",-0.0643000104904721,0.0760346267896747,"down"
"T1D-control","acinar","TFF3",0.0557349239795447,0.0751153662358786,"up"
"T1D-control","duct_major","HOXB2",0.00295676204537168,0.0749281333166938,"up"
"T1D-control","alpha","SERPINB2",-0.0623625436033605,0.074165809129557,"down"
"T1D-control","beta_major","PTGS2",-0.0741047119758499,0.0741047119877533,"down"
"T1D-control","beta_major","TAC1",0.0737337778381843,0.0737337780235795,"up"
"T1D-control","duct_major","TFF3",-0.0260214790753158,0.073517033935348,"down"
"T1D-control","alpha","DUSP2",-0.0730716579129877,0.073261676086687,"down"
"T1D-control","duct_major","PI3",-0.0647164632338126,0.0731184175628494,"down"
"T1D-control","alpha","C1QB",-0.0706433226352506,0.0731091284151248,"down"
"T1D-control","acinar","NR4A1",-0.0390723786747119,0.0729895080884652,"down"
"T1D-control","alpha","MT1A",0.0513855585436854,0.0728981300396555,"up"
"T1D-control","alpha","FGG",0.061391274817389,0.0726130766066088,"up"
"T1D-control","beta_major","AGXT",0.0721558540254544,0.0721558540697902,"up"
"T1D-control","alpha","IGFBP4",0.0695927246416564,0.0721063674451438,"up"
"T1D-control","duct_major","S100A4",-0.0480217517497665,0.0719735291826968,"down"
"T1D-control","alpha","C1QA",-0.0695185613079483,0.0719551124836402,"down"
"T1D-control","alpha","COL15A1",0.0641593007671732,0.0714305742167107,"up"
"T1D-control","alpha","HAMP",-0.0250595915558338,0.0713424119829195,"down"
"T1D-control","acinar","CXCL5",0.0355255353166193,0.0712412584938842,"up"
"T1D-control","acinar","DLK1",-0.028668626676695,0.0709988874593715,"down"
"T1D-control","duct_major","TYROBP",-0.0590487449463116,0.0706232253893245,"down"
"T1D-control","alpha","DLK1",0.0584424516557326,0.0705826690924333,"up"
"T1D-control","duct_major","C1QB",-0.0557724927228304,0.0704946239522743,"down"
"T1D-control","duct_major","C1QA",-0.0559561378792714,0.0703129861350672,"down"
"T1D-control","alpha","SPON2",0.0635892311457697,0.0700583735397758,"up"
"T1D-control","acinar","HLA-DPA1",-0.00212232881787943,0.0699915971550101,"down"
"T1D-control","alpha","INS",-0.0583041015258516,0.0693168911243531,"down"
"T1D-control","beta_major","CXCL5",0.0575617296030544,0.0691254181236585,"up"
"T1D-control","alpha","MT1E",-0.0243176133342837,0.0688045546517702,"down"
"T1D-control","acinar","IGFBP6",0.0660269936501917,0.0686395070748339,"up"
"T1D-control","acinar","TAGLN",-0.00983069767152668,0.0685535333961395,"down"
"T1D-control","duct_major","FGF19",-0.0304501380092476,0.0683861482086324,"down"
"T1D-control","alpha","IFITM3",0.0555053851616522,0.0682941571790107,"up"
"T1D-control","acinar","MMP3",0.0636636320180281,0.067901383275784,"up"
"T1D-control","duct_major","FBLN1",0.00128333456211419,0.067817338314025,"up"
"T1D-control","acinar","PGF",-0.01151809937633,0.0677347191067996,"down"
"T1D-control","acinar","PI3",-0.0662223879850066,0.0676299765680841,"down"
"T1D-control","acinar","SERPINE1",0.0481521135615777,0.0675560223739384,"up"
"T1D-control","alpha","S100A9",-0.0498335462386569,0.067097624282629,"down"
"T1D-control","duct_major","SAA1",0.0269791266182609,0.0665759867503504,"up"
"T1D-control","acinar","DPT",0.0583909798959394,0.0665387050835265,"up"
"T1D-control","acinar","TFF2",0.0246874390981698,0.0664242894821015,"up"
"T1D-control","alpha","TAGLN",-0.044010460166591,0.0655445734303215,"down"
"T1D-control","acinar","CCL3L3",0.0653299122456873,0.0653299122583097,"up"
